,address,city,latitude,longitude,name,postal_code,review_count,stars,state
104165,"4010 E Bell Rd, Ste 101",Phoenix,33.6418665,-111.9955187,Rosati's Pizza,85032,75,3.0,AZ
104245,13240 N 7th St,Phoenix,33.6068099581,-112.0656504482,Zella's Pizza & Cheesesteaks,85022,85,3.0,AZ
104308,7685 Crile Rd,Concord,41.662282,-81.239946,Pizza Roto,44077,13,4.0,OH
104323,21 Foster Ave,Pittsburgh,40.4410921,-80.0691206,Domino's Pizza,15205,31,1.5,PA
104333,,Champaign,40.1164204,-88.2433829,Dragon Fire Pizza,,35,4.5,IL
104345,"1229 S Power Rd, Ste B5",Mesa,33.3925994,-111.6838716,Papa Murphy's,85206,4,5.0,AZ
104447,2032 Euclid Ave,Cleveland,41.5013865,-81.6759948,Fanucce's Italian Imports and Pizzeria,44115,24,3.5,OH
104567,28910 Lakeshore Blvd,Willowick,41.6297331,-81.4835425,Cleveland Pizza,44095,39,3.5,OH
104611,"19400 Jetton Rd, Ste 201",Cornelius,35.4765631,-80.8929023,Brooklyn South Pizzeria,28031,87,3.5,NC
104674,213 12 Avenue SW,Calgary,51.041355,-114.0667631,Hop In Brew Pub,T2R 0G9,62,4.5,AB
104682,1 Romar Crescent,Toronto,43.7061727,-79.4424164,Paul's Tomato Pie,M6B 1R7,4,4.0,ON
104683,223 Atwood St,Pittsburgh,40.4406181,-79.9569053,Garage Door Saloon,15213,34,3.0,PA
104687,110 Dundas Street W,Whitby,43.880083,-78.942696,Tuscan Wolf Pizzeria,L1N 2L9,14,4.5,ON
104853,1035 N Ellsworth Rd,Mesa,33.4349770493,-111.631325755,Rosati's Pizza,85207,56,3.5,AZ
104855,"2085 N Jones Blvd, Unit 6",Las Vegas,36.1972759,-115.2231899,Domino's Pizza,89108,32,2.5,NV
104863,"1967 N Decatur #H-2, Ste H-2",Las Vegas,36.1948021937,-115.20653004,Little Caesars Pizza,89108,25,2.0,NV
104903,2500 Hurontario Street,Mississauga,43.5776532,-79.6143273,Pizza Pizza,L5B 1N4,5,2.0,ON
104943,4141 Dixie Road,Mississauga,43.625224,-79.6040702,Chuck E Cheese's,L4W 1V5,9,2.5,ON
104948,101 N Tryon St,Charlotte,35.227787,-80.842835,Newk's Eatery,28246,11,3.5,NC
104953,1903 South Taylor Rd,Cleveland Heights,41.5033473,-81.5559364,Pizza Hut,44118,28,1.0,OH
104963,603 Davenport Rd,Toronto,43.6767027,-79.4113273,Pizza Nova,M5R 1K9,4,2.0,ON
104987,3316 Main St,Munhall,40.386980199999996,-79.9024551,Binali Pizza,15120,8,2.0,PA
105026,2827 E Bell Rd,Phoenix,33.6402141,-112.0210245,Tommy's Place,85032,334,4.5,AZ
105045,10999 N Frank Lloyd Wright Blvd,Scottsdale,33.587042,-111.83469,Vito’s Pizza & Italian Ristorante,85259,167,3.5,AZ
105153,328 Rue Champlain,Saint-Jean-sur-Richelieu,45.3111327,-73.2523207,Pizza Richelieu,J3B 6W2,7,4.0,QC
105168,5124 W Northern Ave,Glendale,33.5540424,-112.1699072,Submarinos,85301,23,4.0,AZ
105279,145 McMurray Rd,Upper Saint Clair,40.3258603954,-80.0651954934,Toss,15241,24,3.5,PA
105298,25 Cinemart Dr,Scarborough,43.7965878,-79.2037654,Boston Pizza,M1B 3C3,30,2.5,ON
105351,7341 E 6th Ave,Scottsdale,33.498724,-111.922841,Mr. Bigg's,85251,6,4.0,AZ
105381,13901 N 73rd St,Scottsdale,33.613425,-111.923871,New York's Best Italian Bistro,85260,225,4.5,AZ
105395,1463 N Dysart Rd,Avondale,33.4532025636,-112.3403165351,Peter Piper Pizza,85323,20,1.5,AZ
105459,3191 Muir Field Rd,Fitchburg,43.0158458,-89.5114513,Glass Nickel Pizza,53719,37,3.0,WI
105488,3175 Rutherford Road,Concord,43.828125,-79.535849,Marcellos Pizzeria,L4K 5Y6,166,4.0,ON
105555,6091 Steubenville Pike,McKees Rocks,40.4439064,-80.1462165,Fox's Pizza Den Robinson Twp,15136,5,3.5,PA
105603,1866 Boulevard des Laurentides,Laval,45.6014416,-73.7272116,La Grange Urbaine,H7M 2P9,9,4.0,QC
105634,188 Augusta Avenue,Toronto,43.6541053,-79.4019622,Pizzeria Via Mercanti,M5T 1M1,200,4.0,ON
105643,"6601 W Bethany Home Ave, Ste A17",Glendale,33.5232612,-112.2014704,Little Caesars Pizza,85303,4,2.0,AZ
105704,4051 St Andre,Montréal,45.5233635,-73.5737484,Atlas Pizza,H2L 1B4,16,3.0,QC
105736,4066 Erie St,Willoughby,41.641356,-81.4068685,Pranzo!,44094,43,4.0,OH
105767,"Norman Center, 1775 H Highland Rd",Pittsburgh,40.3491472,-80.0530013,Artisan Pizza Company,15241,7,4.5,PA
105790,345 S Kings Dr,Charlotte,35.211879,-80.833826,Uncle Maddio's Pizza Joint,28204,49,4.0,NC
105802,1840 E. Charleston Blvd.,Las Vegas,36.1577770064,-115.1237820174,Pizza Hut,89104,19,3.0,NV
105871,1746 Boulevard Des Laurentides,Vimont,45.5981219,-73.723866,Pizza Vimont,H7M 2P6,18,4.0,QC
105909,268 Forbes Ave,Pittsburgh,40.440094,-80.0011218,Pizzuvio,15222,33,4.5,PA
105913,901 S 4th St,Champaign,40.107665,-88.233749,Stone Baked Pizzeria,61820,3,3.0,IL
105953,14212 Detroit Ave,Lakewood,41.485638767,-81.7926494969,Domino's Pizza,44107,8,3.0,OH
105971,5900 Ridge Rd,Parma,41.4023551941,-81.7347946167,Guys Pizza Co,44129,14,2.5,OH
106076,5107 Penn Ave,Pittsburgh,40.4650793,-79.9424916,Spak Brothers Pizza and More,15224,244,4.0,PA
106134,"21391 N Lake Pleasant Pkwy, Ste 1840",Peoria,33.67843,-112.27805,Pizza Hut,85382,12,2.0,AZ
106164,"5309 Rundlehorn Drive NE, Unit 5",Calgary,51.0713025,-113.9576504,Domino's Pizza,T1Y 2C2,3,2.5,AB
106167,238 S rainbow Blvd,Las Vegas,36.1714234,-115.2452456,Strip N Dip Chicken Strips,89145,787,4.5,NV
106171,1480 Bathurst Street,Toronto,43.6836301,-79.4184688,Pizza Del Arte,M5P 3G9,19,3.5,ON
106223,4140 Clairton Blvd,Brentwood,40.365021,-79.9847037,E M Pizzeria,15227,15,4.0,PA
106279,5669 Broadview Rd,Parma,41.4081300284,-81.6906800866,Corleone's Ristorante & Bar,44134,90,4.0,OH
106304,1305 Vegas Valley Dr,Las Vegas,36.1366364,-115.1357582,Magura Pizza,89169,9,3.0,NV
106305,892 Queen St E,Toronto,43.6604776517,-79.3432568465,Lil' Baci,M4M 1J3,128,3.5,ON
106313,8220 Bowridge Crescent,Calgary,51.0831422068,-114.207005428,Avenue 16 Kitchen & Bar,T3B 2V1,3,2.5,AB
106327,2812 State St,White Oak,40.3525061,-79.8214981,Veltre's Pizza of White Oak,15131,23,4.0,PA
106379,3500 Wynn Rd,Las Vegas,36.1262137014,-115.1944797116,Flamingo Pizza,89103,367,2.5,NV
106400,1444 E Main,Kent,41.1536575,-81.3363537,Hungry Howie's Pizza,44240,7,3.5,OH
106478,1600 90 Avenue SW,Calgary,50.9734379485,-114.0991141225,Pizza Bank,T2V 5A8,8,3.5,AB
106547,"305 W Washington St, Ste 104",Phoenix,33.4481291,-112.0778758,Crazy Jim's,85003,87,3.5,AZ
106607,"8140 S. Eastern Ave, Ste 1",Las Vegas,36.041622,-115.116664,Pizza Hut,89123,34,2.0,NV
106709,5200 Brownsville Rd,Baldwin,40.3432114,-79.9855888,The Pizza Company - Baldwin,15236,8,4.0,PA
106757,3441 W Sahara,Las Vegas,36.1434598,-115.1871321,OMG Pizza,89102,56,4.0,NV
106759,4462 Denison Ave,Cleveland,41.4535107,-81.7169169,Lovellee's Pizzeria,44109,8,4.5,OH
106813,5720 Mayfield Rd,Cleveland,41.5197232,-81.4734692,Sharpys Subs,44124,5,2.5,OH
106833,4200 Rue Saint-Jacques,Montréal,45.4770135,-73.5869967,Pizza Saint-Henri,H4C 1J4,3,4.0,QC
106840,34400 Chardon Rd,Willoughby Hills,41.5868758,-81.4419328,Mario Fazio's Italian Restaurant,44094,100,4.5,OH
106842,"12 Lebovic Ave, Unit 9",Scarborough,43.7239356,-79.2906976,East Side Mario's,M1L 4V9,51,2.5,ON
106860,14 Wabash Ave,Pittsburgh,40.441176,-80.0352268,Nikki's Pizza & Gyro,15220,9,4.5,PA
106863,7111 W Ray Rd,Chandler,33.3194075729,-111.9652399421,Buca di Beppo Italian Restaurant,85226,217,3.0,AZ
106896,2145 E Van Buren St,Phoenix,33.4511742,-112.0347903,Waffles N Pizzeria,85006,10,3.0,AZ
107034,1045 Whitney Ranch Dr,Henderson,36.080001,-115.054039,Manhattan Pizza III,89014,75,2.5,NV
107063,1210 King Street W,Toronto,43.6390272,-79.4279057,La Mona's,M6K 1G4,9,3.0,ON
107067,8508 W Sahara Ave,Las Vegas,36.144594,-115.277173,Domino's Pizza,89117,52,3.0,NV
107123,2387 Cherry Rd,Rock Hill,34.970281,-80.994718,Luigi & Sons Italian Restaurant,29732,62,4.0,SC
107130,2452 Sheppard Avenue E,Willowdale,43.7635263,-79.4019882,Chuck E. Cheese's,M2J 1X1,8,2.5,ON
107165,2831 Parmenter St,Middleton,43.1053748,-89.5101019,Jet's Pizza,53562,21,4.5,WI
107212,"1794 Liverpool Road, Unit 9B",Pickering,43.8338575316,-79.0911094823,Pizza Hut,L1V 1V9,3,2.5,ON
107321,1033 90e Avenue,Lasalle,45.4274059,-73.639156,Manzo Pizzeria,H8R 3A4,39,4.5,QC
107334,38107 2nd St,Willoughby,41.6408766,-81.4077526,Frank & Tony's,44094,27,3.0,OH
107339,2957 Banksville Rd,Pittsburgh,40.402098,-80.041467,Sonny & Jo's,15216,8,4.5,PA
107379,127 Yonge St,Toronto,43.6509606,-79.3783322,Mamma's Pizza,M5C 1X3,8,2.5,ON
107584,"101 S Tryon St, Ste 8",Charlotte,35.226036841,-80.8431325124,Uncle Maddio's Pizza Joint,28202,56,4.0,NC
107675,"4035 W Chandler Blvd, Ste 4",Chandler,33.3047353,-111.9121462,Law Office of James J Gentile,85226,9,4.0,AZ
107823,404 Queen Street W,Toronto,43.6486781,-79.3972345,I Wings,M5V 2A6,4,3.5,ON
107871,386 Bloor Street W,Toronto,43.6662398,-79.4069111,Famoso Neapolitan,M5S 1X9,141,3.5,ON
107904,"2712 W Mallard Creek-Church Rd, Ste 420",Charlotte,35.3410758739,-80.7646247347,Jet's Pizza,28262,29,4.0,NC
107946,"4206 E Chandler Blvd, Ste 34",Phoenix,33.3056186,-111.9922922,Rosati's Pizza,85048,55,3.0,AZ
107963,1130 S Casino Center Blvd,Las Vegas,36.1575507132,-115.152820746,Esther's Kitchen,89104,324,4.5,NV
107974,11782 E Washington,Auburn Township,41.3874533,-81.2173036,Sirna's Pizza,44023,24,4.5,OH
107992,"6170 S 51st Ave, Ste 101",Laveen,33.392484,-112.168831,Domino's Pizza,85339,17,2.5,AZ
108077,"6989 N Hayden Rd, Ste 9",Scottsdale,33.5381018,-111.9085143,Crust,85250,317,4.0,AZ
108082,"7001 N Scottsdale Rd, Ste 162",Scottsdale,33.5392012,-111.9229176,Papa John's Pizza,85250,13,1.5,AZ
108096,5119 Elbow Drive SW,Calgary,51.00825,-114.0816922,Browns Socialhouse Britannia,T2H 0R8,25,3.0,AB
108137,"3875 W Ray Rd, Ste 10",Chandler,33.318955,-111.90895,Domino's Pizza,85226,19,2.5,AZ
108179,719 W Ingomar Rd,Pittsburgh,40.5814281,-80.0548239,Pietro's Pizzaria,15237,5,3.0,PA
108211,1241 E Chandler Blvd,Phoenix,33.3052187082,-112.0567920212,Domino's Pizza,85048,15,3.0,AZ
108232,"3555 W. Van Buren #109, Ste 109",Phoenix,33.4508358,-112.1364546,Little Caesars Pizza,85009,4,2.0,AZ
108283,385 Yonge Street,Toronto,43.6588619,-79.3818484,The Big Slice,M5B 1S1,78,3.0,ON
108376,185 Crocker Park Blvd,Westlake,41.4596133,-81.9509641,Mikey's Pizza,44145,9,4.0,OH
108382,"3051 S Market St, Ste 103",Gilbert,33.2971703,-111.7481213,Marco's Pizza,85297,32,3.5,AZ
108402,"3380 Arville St, Ste C",Las Vegas,36.1286741,-115.1988504,Sofia's Cafe,89102,53,3.0,NV
108437,1327 Avenue Laurier E,Montréal,45.5334227,-73.5841772,Stella Pizzeria,H2J 1H4,16,4.0,QC
108455,9525 State Rt 14,Streetsboro,41.2437831,-81.3566613,Teresas Pizzeria,44241,12,3.0,OH
108510,3640 Central Ave,Charlotte,35.2154637,-80.7827041,House of Pizza,28205,96,3.5,NC
108635,101 Fern Hollow Rd,Coraopolis,40.5210166,-80.1929551,Pizza DeCasa,15108,33,3.5,PA
108642,3945 E Thomas Rd,Phoenix,33.47989,-111.9961148,Peter Piper Pizza,85018,26,2.5,AZ
108669,"1619 N Dysart Rd, Ste 103",Avondale,33.465665,-112.340224,NYPD Pizza,85392,199,4.0,AZ
108676,10421 Gouin Boulevard W,Pierrefonds,45.5111614,-73.8068442,Athena Pizzeria,H8Y 1W6,9,4.0,QC
108683,2530 Sixth Line,Oakville,43.4762298119,-79.7260531094,Double Double Pizza Chicken Oakville,L6H 6W5,4,4.0,ON
108720,2265 Village Walk Dr,Henderson,36.0210392,-115.0878173,Balboa Pizza Company,89052,214,3.5,NV
108740,16630 Bayview Avenue,Newmarket,44.0386979,-79.4521494,Il Bistro Cafe & Pizzeria,L3X 1X2,9,5.0,ON
108789,4608 Paradise Rd,Las Vegas,36.106057,-115.151203,Naked City Pizza On Paradise,89169,355,3.5,NV
108805,1438 Northport Dr,Madison,43.1339873871,-89.3698636807,Pizza Hut,53704,4,2.5,WI
108826,1442 Lowrie St,Pittsburgh,40.4612893,-79.9851841,Frank's Pizza & Chicken,15212,24,2.5,PA
108841,3451 Darrow Rd,Stow,41.1587258,-81.4399571,Luca's New York Style Pizza,44224,53,4.0,OH
108854,12100 MacLeod Trl SE,Calgary,50.944873,-114.068969,Papa John's Pizza,T2J 7G9,5,4.5,AB
108869,"8977 N Scottsdale Rd, Ste 504",Scottsdale,33.5666494539,-111.9254711857,Forno Fabbri,85253,28,4.5,AZ
108875,130 Guelph Street,Halton Hills,43.6503023,-79.9122301,Pizzaiolo,L7G 1T9,3,4.5,ON
108906,"3743 S Las Vegas Blvd, Ste 118-119",Las Vegas,36.106337,-115.171975,Rockin Rice Puddin & NY Pizza,89109,19,4.0,NV
108908,3945 S Durango Dr,Las Vegas,36.119189,-115.2797333,Amore Taste of Chicago,89147,712,4.0,NV
108968,2975 rue Picard,Saint-Hyacinthe,45.6372853,-72.9738002,Qualité Summum,J2S 1H2,6,4.0,QC
108983,4140 E Sunset Rd,Henderson,36.0713618,-115.0840718,Noble Roman's Take-n-Bake Pizza,89014,8,3.5,NV
108994,16650 E Palisades Blvd,Fountain Hills,33.6093969,-111.720337,Pisa Pizza,85268,59,3.5,AZ
109063,56 Lakeshore Road E,Mississauga,43.5524836,-79.5849524,Pizzaiolo,L5G 1E1,8,2.5,ON
109113,10 Chaparral Drive SE,Calgary,50.886257,-114.0257316,Pizza 73,T2X 3R7,3,2.0,AB
109114,"5651 S Grand Canyon, Ste 100",Las Vegas,36.0860344,-115.3073116,Maciano's Pizza & Pastaria,89148,93,3.0,NV
109116,109 Brookline Blvd,Pittsburgh,40.3979659,-80.026,Krazy Brothers Pizza N Pasta,15226,9,3.5,PA
109139,3266 Las Vegas Blvd N,Las Vegas,36.2163022,-115.0928324,Domino's Pizza,89115,14,2.5,NV
109153,6001 Penn Ave,East Liberty,40.4616057,-79.9245562,Capri Pizzeria and Bar,15206,10,2.5,PA
109176,2404 B Edmonton Trail NE,Calgary,51.0734207591,-114.0559152514,Azzurri Pizzeria,T2E 3M8,15,5.0,AB
109261,6827 Rue Saint-Dominique,Montréal,45.5333502,-73.6130227,Pizzeria Gema Crèmerie,H2S 3B1,63,4.0,QC
109262,865 York Mills Road,Toronto,43.7541723,-79.3495129,Paisano,M3B 1Y6,37,3.0,ON
109269,3900 Las Vegas Blvd S,Las Vegas,36.095516,-115.1761535,Little Caesar's Pizza,89119,3,2.0,NV
109340,1372 S Cleveland Massillon Rd,Copley,41.1009512,-81.6453322,Big Star Pizza,44321,26,4.0,OH
109343,512 Perry Hwy,Pittsburgh,40.5219184,-80.0340284,Mandy's Pizza,15229,64,3.5,PA
109356,"955 W Craig Rd, Ste 105",North Las Vegas,36.238361,-115.154932,Sofia's Pizza,89032,21,3.0,NV
109374,3419 Rue  Notre-Dame Ouest,Montréal,45.4806558,-73.5792397,New System BBQ,H4C 1P3,34,2.5,QC
109421,1805 E Baseline Rd,Tempe,33.377364058,-111.9083050298,Peter Piper Pizza,85283,41,3.0,AZ
109519,3530 Mt Holly Hunterville Rd,Charlotte,35.3232661,-80.9462201,Pizza Hut,28216,16,1.5,NC
109630,1130 Queen Street W,Toronto,43.6431907,-79.4239029,King Slice,M6J,58,3.5,ON
109665,"35535 Euclid Ave, Ste 8",Willoughby,41.6266903,-81.4339502,Jet's Pizza,44094,16,3.5,OH
109677,267B Queen Street E,Brampton,43.7019327,-79.7417839,Pizza Pizza,L6W 2E1,7,3.5,ON
109734,1889 Lawrence Avenue E,Scarborough,43.7434743,-79.3014255,Domino's Pizza,M1R 2Y3,3,3.0,ON
109749,7919 E Thomas Rd,Scottsdale,33.479058,-111.909497,Little Caesars Pizza,85251,21,2.5,AZ
109771,1792 Danforth Avenue,Toronto,43.6845613035,-79.3188472804,Trecce,M4C 1H8,6,3.5,ON
109786,402 Bloor Street W,Toronto,43.6659756,-79.4077326,Za Pizzeria,M5S 1X5,56,4.0,ON
109810,24533 Center Ridge Rd,Westlake,41.4574073,-81.8931354,Hungry Howie's Pizza,44145,8,3.0,OH
109818,3314 Warren Rd,Cleveland,41.463196,-81.8022459,The Third Place,44111,31,3.5,OH
109915,"2850 Bicentennial Pkwy, Ste 130",Henderson,35.94297,-115.115904,Pizza Hut,89044,37,3.0,NV
109934,1130 11 Avenue SW,Calgary,51.0433814,-114.0879113,Co-op,T2R 0G4,27,3.5,AB
109952,8/9-3391 Bloor Street W,Etobicoke,43.6444601637,-79.5236033333,Jersey Boyz,M8X 1G3,7,4.0,ON
110051,"8912 E Via Linda, Ste 115",Scottsdale,33.5692042,-111.8886628,Papa Murphy's,85258,11,4.0,AZ
110081,1708 12 Street NW,Calgary,51.0709635,-114.0895611,Cedar Grove Pizza,T2M 3M7,6,2.5,AB
110100,1016 Gerrard Street E,Toronto,43.6690206,-79.337926,241 Pizza,M4M 1Z3,5,3.0,ON
110112,1818 W Montebello Ave,Phoenix,33.5202773451,-112.0985994494,Cici's Pizza,85015,5,3.0,AZ
110208,3143 E Greenway Rd,Phoenix,33.6246814,-112.0144512,Sardella's Pizza & Wings,85032,65,3.5,AZ
110254,5411 Yonge St,North York,43.7761572,-79.4143746,Pizza Nova,M2N 7A1,6,3.0,ON
110358,"2150 E Cactus Rd, Ste 130",Phoenix,33.5974734,-112.0352884,Classic Crust Pizza,85022,148,4.0,AZ
110394,931 S Rainbow Blvd,Las Vegas,36.160725,-115.2453617,Pizza Hut,89146,29,2.0,NV
110453,7850 Mentor Ave,Mentor,41.657505,-81.362638,Tony Sacco's Coal Oven Pizza,44060,64,4.0,OH
110482,7554 Crile Rd,Painesville,41.6670464,-81.2442803,Teresa's Pizza,44077,10,3.5,OH
110494,"8125 W Sahara Ave, Ste 170",Las Vegas,36.1426219,-115.2690339,Giovanni's Hole In The Wall,89117,277,4.5,NV
110525,451 Avenue Viger O,Montréal,45.502621,-73.562857,FCO di Fiumicino,H2Z 2B8,13,4.0,QC
110532,"7501 W Lake Mead Blvd, Ste 120",Las Vegas,36.19518,-115.2573615,Grape Street,89128,278,3.5,NV
110572,"3617 E Southern Ave, Ste 4",Mesa,33.3922454,-111.7530435,Gyro House Mesa,85206,207,4.0,AZ
110575,"681 E Apache Blvd, Ste 104",Tempe,33.4143460071,-111.9289950021,Domino's Pizza,85281,47,2.0,AZ
110686,270 Adelaide Street W,Toronto,43.6479858,-79.3901015,Pizzaiolo,M5H 1X6,45,3.0,ON
110703,1300 Brodhead Rd,Coraopolis,40.535071,-80.229376,Domino's Pizza,15108,22,1.5,PA
110756,48 S San Marcos Pl,Chandler,33.3028522,-111.8422556,Piza Pizza,85225,18,2.0,AZ
110792,1521 W Sunset Rd,Henderson,36.0626067,-115.0510575,Chuck E. Cheese's,89015,52,3.0,NV
110797,1880 S Alma School Rd,Chandler,33.2783895,-111.8595021,Barro's Pizza,85224,91,3.5,AZ
110807,455 Avenue Lafleur,Lasalle,45.43315,-73.64576,Serano,H8R 3H8,5,3.5,QC
110809,4680 Cottage Grove Rd,Madison,43.085315,-89.300804,Domino's Pizza,53716,5,3.0,WI
110811,4176 Rocky River Dr,Cleveland,41.4413515,-81.8197256,Dante's Pizza,44135,34,4.5,OH
110822,227 S Smith Rd,Tempe,33.4276,-111.89997,Spinato's Pizza,85281,611,4.5,AZ
110826,"10420 W Cheyenne Ave, Ste 110",Las Vegas,36.2194092,-115.3247337,Pizza Hut,89129,34,2.5,NV
110842,22019 Emery Rd,Cleveland,41.4355949,-81.5236064,Georgio Oven Fresh Pizza,44128,3,1.5,OH
110892,4503 Monona Dr,Monona,43.0714961,-89.3264385,Rossi's Pizza,53716,53,4.0,WI
110899,"5270 S Fort Apache Rd, Ste 320",Las Vegas,36.0931006304,-115.2965616526,The Pizza Kitchen,89148,207,4.5,NV
110971,"15 Millrise Boulevard SW, Suite 27",Calgary,50.9205643,-114.0761199,Vern's Pizza,T2Y 1X7,11,2.5,AB
110990,6432 W Wilkinson Blvd,Belmont,35.2513114,-81.0443758,Simonetti's Pizza,28012,64,3.5,NC
111020,8880 Boulevard Leduc,Brossard,45.4507002,-73.4408137,ADONIS,J4Y 0G4,7,3.0,QC
111060,1106 Castle Shannon Blvd,Pittsburgh,40.3650949637,-80.0240921974,Cappys Pizza & Ribs,15234,7,4.0,PA
111080,4221 N 7th Ave,Phoenix,33.4974892,-112.0833763,Harley's Italian Bistro,85013,170,3.5,AZ
111205,8348 Charlotte Hwy,Fort Mill,34.9542459647,-80.8506162905,Marco's Pizza,29707,5,2.0,SC
111263,"5735 E McKellips Rd, Ste 107",Mesa,33.4518585,-111.707131,Pizza Fusion,85215,7,3.5,AZ
111305,2601 Atlantic St,Las Vegas,36.142401,-115.114898,Gilligan's HideAway,89121,27,4.5,NV
111358,3817 Center Rd,Brunswick,41.2382679,-81.82283580000001,Master Pizza Restaurant,44212,5,3.5,OH
111384,212 Queen Street S,Caledon,43.875344,-79.7323729,Caruso Gourmet Pizza,L7E 4Z8,6,3.5,ON
111409,1460 Avenue Dollard,Montréal,45.4266531,-73.6275583,Giuseppe Pizza,H8N 1T4,5,3.5,QC
111456,908 Western Ave,Pittsburgh,40.4520462,-80.0170518,Giorgio's Place,15233,35,3.5,PA
111534,4606 Verona Rd,Madison,43.0351708,-89.456284,Gino's Italian Deli,53711,63,4.0,WI
111558,6672 Papineau Avenue,Montréal,45.5443884,-73.5996609,Pizza Villa,H2G 2X2,9,4.0,QC
111652,1033 S Court St,Medina,41.1201959,-81.8649687,Hungry Howie's Pizza,44256,4,4.0,OH
111662,194 Main Street S,Brampton,43.675968,-79.745855,Pizza Pizza,L6W 2E2,8,2.0,ON
111679,183 Butler St,Pittsburgh,40.4933558,-79.9485527,Luca's Pizzeria,15223,9,3.0,PA
111682,1801 Rutherford Road,Concord,43.8401912,-79.4927317,Antonino's Pizzeria & Panini,L4K 5R7,56,4.0,ON
111719,"9173 Mentor, Unit 2",Mentor,41.6768195,-81.3114292,Hungry Howie's Pizza,44060,7,3.5,OH
111766,2445 E Thomas,Phoenix,33.4800312,-112.0283414,Upper Crust Pizza Midtown,85016,78,3.5,AZ
111856,104-532 1 Avenue NE,Airdrie,51.2929293,-114.0131477,Athena's Grill,T4B 1R9,5,3.0,AB
111869,"1020 East Ray Road, Suite 1",Chandler,33.322519,-111.823599,Papa Murphy's,85225,15,4.0,AZ
111897,971 N Page St,Stoughton,42.9265263,-89.222592,Famous Yeti's Pizza,53589,55,4.5,WI
111926,28 Braddock Ave,Braddock,40.406530016,-79.8744698614,Portogallo Peppers N'at,15104,28,4.0,PA
111928,10030 W Cheyenne Ave,Las Vegas,36.2187588225,-115.3141230346,Rosati's Pizza,89129,156,3.0,NV
111959,37812 Vine St,Willoughby,41.642139,-81.411145,Molta Bella Pizza,44094,8,3.5,OH
112072,1625 Pennsylvania Ave,West Mifflin,40.3619157,-79.858536,Pizza Bistro,15122,4,4.0,PA
112073,3265 W Market St,Fairlawn,41.1333259565,-81.6175875503,Dewey's Pizza,44333,38,4.5,OH
112098,5060 Boulder Hwy,Las Vegas,36.111031,-115.063331,Papa John's Pizza,89122,32,2.0,NV
112161,3650 Langstaff Road,Woodbridge,43.8090287784,-79.5498818974,Rosa's Place,L4L 9A8,18,3.5,ON
112206,289 Main Street,Schomberg,44.0032453,-79.6842669,Leonardo's on Main,L0G 1T0,3,4.5,ON
112248,9821 S Eastern Ave,Las Vegas,36.010914,-115.1205913,Cafe Verde Rebel,89183,16,3.0,NV
112251,5 W Baseline Rd,Phoenix,33.3768773628,-112.0736635773,Marcia's Long Wong's,85041,27,3.5,AZ
112253,"3200 Las Vegas Blvd S, Ste 1540",Las Vegas,36.127312,-115.172852,Grimaldi's Pizzeria,89109,329,4.0,NV
112255,"14175 W Indian School Rd, Ste A3",Goodyear,33.484074,-112.363106,Domino's Pizza,85395,33,3.5,AZ
112260,1665 South Stapely Dr,Mesa,33.382702,-111.805625,Mellow Mushroom,85204,317,3.5,AZ
112329,"100 E Camelback Rd, Ste 152",Phoenix,33.5105022014,-112.0722487486,Lou Malnati's Pizzeria,85012,962,4.0,AZ
112361,8900 Mentor Ave,Mentor,41.67344,-81.321784,Molinari's,44060,44,4.0,OH
112364,"8878 S Eastern Ave, Ste 104",Las Vegas,36.0282323,-115.1149365,Prosecco Fresh Italian Kitchen,89123,428,4.5,NV
112391,9330 E Poinsettia Dr,Scottsdale,33.594737,-111.880444,Basil & Garlic Bistro,85260,290,4.5,AZ
112410,200 Rue Sainte-Catherine E,Montréal,45.511787,-73.561947,MVP Bar Sportif,H2X 1L4,32,3.0,QC
112411,60 W Streetsboro St,Hudson,41.2398074494,-81.4430437613,Gionino's Pizzeria,44236,18,4.0,OH
112451,8251 W Charleston Blvd,Las Vegas,36.15869,-115.2725883,Charleston Pizza,89117,3,3.5,NV
112512,12811 N Tatum Blvd,Phoenix,33.6024498,-111.9780992,Giordano's,85032,83,3.5,AZ
112520,4661 Old William Penn Hwy,Monroeville,40.4409600125,-79.7457999364,Ninos Pizza,15146,10,4.5,PA
112540,10310 Wilmington Rd,Huntersville,35.411332,-80.855964,Rocky's Pizza,28078,117,4.0,NC
112545,6731 W Alexander Rd,Las Vegas,36.232623,-115.2432872,Grand Pizza,89108,208,4.0,NV
112550,"9630 University City Blvd, Suite F",Charlotte,35.3072078,-80.7207979,Domino's,28216,20,3.0,NC
112609,937 7 Avenue SW,Calgary,51.0467964,-114.0835655,Great Canadian Pizza,T2P 1A1,16,3.5,AB
112633,4421 Highway 7 E,Unionville,43.8608236,-79.3121143,Pizzaville,L3R 1M1,4,5.0,ON
112637,300 Monroeville Mall,Monroeville,40.4296887,-79.7944656,Winghart's Burger & Whiskey Bar,15146,40,3.0,PA
112674,5840 Darrow Rd,Hudson,41.2243825601,-81.4413189266,Pizza Hut,44236,3,1.5,OH
112675,10710 S Eastern Ave,Henderson,35.9974375,-115.1019443,Domino's Pizza,89052,33,2.0,NV
112700,415 Parliament Street,Toronto,43.6624689,-79.3670113,Peter's Cajun Creole Pizza,M5A 2Z4,29,3.5,ON
